Address,Area,Longitude,Latitude,Living area (m2),Rooms,Floor,Rent,Sold date,Listed price,Sold for (SEK),LongitudeXLatitude
Sigfridsvägen 1,Aspudden,18.00355554,59.30595987,37,1,2,2044,2017-02-06,2695000,3295000,1067.71814237256
Björkbacksvägen 46,Bromma,17.96316147,59.34522063,46.5,0,1,4057,2017-02-06,2500000,2200000,1066.02778064947
Marieviksgatan 41,Liljeholmskajen,18.02845872,59.30865804,92,4,7,4997,2017-02-06,6495000,7250000,1069.24369321274
Hökens gata 7,Södermalm,18.07292819,59.31820875,91,3,1,4288,2017-02-06,7950000,8300000,1072.05372709818
Dianavägen 27,Hjorthagen,18.0996718,59.3567606,40,1,1,1433,2017-02-04,2495000,3050000,1074.33788597117
Gullmarsvägen 12,Johanneshov,18.07566,59.29834,53,2,1,3571,2017-02-04,3475000,3900000,1071.8566324044
Multrågatan 116,Vällingby Råcksta,17.8817993,59.3592055,64,2.5,1,3780,2017-02-04,1975000,2600000,1061.44939935846
Lollandsgatan 9,Kista,17.94557,59.39846,81,3,1,4330,2017-02-04,2500000,2550000,1065.9392218222
Bygärdesvägen 4A,Spånga,17.91642387,59.38022861,68,3,0.5,4094,2017-02-04,2400000,2400000,1063.88134527426
Ingemarsgatan 3A,Vasastan,18.05843308,59.34946845,36,2,1,1977,2017-02-04,3195000,3350000,1071.7584043379
Brahegatan 44,Östermalm,18.0789832,59.34123646,80,3,4,3973,2017-02-04,9995000,10650000,1072.82921702757
Melongatan 14,Hässelby Strand,17.83480167,59.36447592,92,4,2,4847,2017-02-04,3350000,3360000,1058.75365427669
Sankt Göransgatan 102,Kungsholmen,18.0253419,59.334304,139,5,6,6159,2017-02-04,9450000,10750000,1069.52111599854
Lumaparksvägen 1,Hammarby Sjöstad,18.09437513,59.30474952,49,2,1,3262,2017-02-04,3175000,3575000,1073.08238480557
Torbjörn Klockares gata 25,Vasastan,18.03602614,59.34536379,66,2.5,3,3455,2017-02-04,4950000,5320000,1070.35453260425
Gustavslundsvägen 149R,Bromma Alvik,17.98328936,59.33178715,74,2,5,3899,2017-02-04,4495000,5600000,1066.98069656438
Stångjärnsvägen 11,Bromma Johannesfred,17.97037304,59.34666795,46,2,2,2674,2017-02-04,1995000,2565000,1066.48176174251
Abrahamsbergsvägen 46,Bromma Abrahamsberg,17.94924617,59.33349587,50,2,3,3104,2017-02-04,2695000,3610000,1064.99152349731
Nynäsvägen 349,Gamla Enskede,18.09149267,59.28225265,42,1,3,2353,2017-02-04,2450000,2830000,1072.50443927856
Palmfeltsvägen 47,Enskede Gård,18.0703963,59.2900247,63,2,2,3417,2017-02-04,3095000,3610000,1071.39424296579
Kellgrensgatan 10,Kungsholmen Stadshagen,18.01493836,59.33631208,78.5,3,10,4525,2017-02-04,5795000,5795000,1068.94000463092
Fallskärmsgatan 10,Skarpnäck,18.13020945,59.26569969,64.7,2,2,3889,2017-02-04,2175000,2525000,1074.4995485805
Aprikosgatan 29,Hässelby Strand,17.8377649,59.3599487,73,3,6,4339,2017-02-04,2195000,2320000,1058.84880938666
Idungatan 2,Vasastan,18.0482739,59.348461,108,3.5,6,4256,2017-02-04,8850000,9600000,1071.13727967147
Myrvägen 34A,Älvsjö,17.98565984,59.26394507,136,5,0,4550,2017-02-04,5995000,6775000,1065.90115680547
Varmfrontsgatan 23,Skarpnäck,18.1317,59.2654,90,4,3,6154,2017-02-04,2895000,3570000,1074.58245318
Hägerstensvägen 113,Aspudden,18.00476,59.3055,44.5,2,3,2782,2017-02-04,2995000,3380000,1067.78129418
Folkungagatan 72,Katarina,18.07773471,59.31463365,132,4,4,6432,2017-02-04,10890000,10500000,1072.27421154554
Odelbergsvägen 30,Enskede Gård,18.06849718,59.28977823,44,1.5,1,2722,2017-02-04,2450000,2810000,1071.27719075158
Råcksta Gårdsväg 28,Vällingby Råcksta,17.88733006,59.35349611,75,3,1,4087,2017-02-04,2795000,2950000,1061.6755751345
Pilotgatan 20,Skarpnäcks stadsdelsområde,18.13534422,59.26601623,89,4,4,5304,2017-02-04,2995000,3470000,1074.80960487916
Beckomberga Ängsväg 22,Bromma,17.89868116,59.35695229,70,3,1,3914,2017-02-03,3095000,3050000,1062.41116366804
Sankt Göransgatan 153,Kungsholmen,18.01438,59.33804,24.5,1,9,1536,2017-02-03,1995000,2480000,1068.9380010152
Grev Turegatan 62,Östermalm,18.07984943,59.34047408,73,3,1,2738,2017-02-03,5995000,6950000,1072.86683647122
Motalavägen 25,Hjorthagen,18.0931609,59.3531394,44.2,2,3,2557,2017-02-03,2895000,3450000,1073.88590108433
Alpvägen 23,Annedal,17.95258284,59.36268811,54,2,1,3884,2017-02-03,3200000,3000000,1065.71357589986
Sibyllegatan 20,Östermalm,18.08127046,59.33751989,76,3,5,3531,2017-02-03,6500000,7775000,1072.89774555672
Lumaparksvägen 3,Hammarby Sjöstad,18.09515,59.30488,49,2,0,3262,2017-02-03,3495000,2995000,1073.130699332
Swedenborgsgatan 5A,Södermalm,18.0637995,59.3167207,40,1,0,2604,2017-02-03,2950000,3810000,1071.4853497223
Sandfjärdsgatan 33,Årsta,18.04691235,59.29471035,72,3,9,4110,2017-02-03,2750000,3060000,1070.08644050509
Sjöviksbacken 5,Liljeholmen,18.03301653,59.30664944,84,3,13,4482,2017-02-03,6295000,6630000,1069.47778969044
Sankt Eriksgatan 8,Kungsholmen,18.02972317,59.32962137,70,3,5,4737,2017-02-03,4995000,5140000,1069.69664908202
Baltzar von Platens gata 1,Kungsholmen,18.0311278,59.3286111,54,2,1,2372,2017-02-03,3995000,4370000,1069.7617689406
Norrbyvägen 16,Bromma,17.9614849,59.345265,34,2,3,3060,2017-02-03,1795000,2230000,1065.929081184
Gubbkärrsvägen 19A,Bromma,17.91694164,59.33056268,41,2,1,2904,2017-02-03,2125000,2650000,1063.02222900592
Bjursätragatan 110,Rågsved,18.02633286,59.25308085,27,1,2,1789,2017-02-03,1495000,1890000,1068.11575838259
Rånövägen 7,Bromma,17.92410851,59.33356153,27,2,0,2004,2017-02-03,1995000,2960000,1063.50119514848
Fyrspannsgatan 172,Hässelby Strand,17.8328274,59.36066369,51.5,2.5,11,2626,2017-02-03,2495000,2500000,1058.56846993322
Åsögatan 192,Södermalm,18.0913522,59.3144644,45.5,2,4,2351,2017-02-03,3595000,3595000,1073.07886601476
Brännkyrkagatan 79,Södermalm,18.05297935,59.31825442,61,2,4,2674,2017-02-03,4395000,4935000,1070.87122212231
Borgarfjordsgatan 21B,Kista,17.94158779,59.40496876,83,3,12,4567,2017-02-03,3495000,3505000,1065.81946216975
Pilotgatan 9,Skarpnäck,18.134,59.2657,80,3,3,4938,2017-02-03,2295000,2700000,1074.7242038
Lysviksgatan 51,Farsta,18.09351756,59.24547072,88,4,3,4147,2017-02-03,2695000,3320000,1071.95896482279
Nybergsgatan 8,Östermalm,18.0846482,59.3372446,90,3.5,4,4239,2017-02-03,7800000,8875000,1073.09319374835
Mellingebacken 4,Tensta,17.9009789,59.3982325,64,2,3,4559,2017-02-03,1695000,1720000,1063.28650667979
Horisontvägen 18D,Skarpnäck,18.12241872,59.26707735,31,1,0,2542,2017-02-03,1495000,2070000,1074.06279204733
Tjurbergsgatan 32,Katarina,18.07201624,59.31076796,42,2,0.5,2039,2017-02-03,2995000,3650000,1071.86516177999
Konstgjutarvägen 38,Globen,18.0740013,59.2945065,46.7,2,3,2729,2017-02-03,2595000,3200000,1071.68898756386
Repslagargatan 23,Maria,18.0713247,59.3160333,44,2,3,1850,2017-02-03,3495000,4100000,1071.91929768031
Ystadsvägen 63,Björkhagen,18.1105707,59.2907125,63,2,2,3554,2017-02-03,2695000,3120000,1073.78864058462
Essingeringen 13,Stora Essingen,17.99327278,59.31953049,64,3,2,2015,2017-02-03,3995000,4625000,1067.3524932881
Torsgatan 69,Vasastan,18.0346362,59.34454355,65,2,3,2791,2017-02-03,4795000,5110000,1070.25725337931
Styrbordsgatan 7,Hammarby Sjöstad,18.10203552,59.3030955,49,2,5,3187,2017-02-03,3995000,4500000,1073.50674118695
Tyska Bottens väg 48A,Nockebyhov,17.9087583,59.3319345,33.5,2,2,2603,2017-02-03,1850000,2110000,1062.56127443193
Tomtebogatan 32,Vasastan,18.0297825,59.34210304,61,2,0,3220,2017-02-03,4950000,5045000,1069.92521090379
Årstavägen 23,Årsta,18.05569,59.29494,63,3,2,3486,2017-02-03,3195000,3530000,1070.6110552086
Vanadisvägen 30,Vasastan,18.0437162,59.3461223,127,4,3,4646,2017-02-03,9995000,11100000,1070.82458835169
Beckomberga Allé 6,Beckomberga,17.90548325,59.35900833,90.5,4,4,5260,2017-02-03,3995000,4010000,1062.85172938943
Krukmakarbacken 2,Högalid,18.05397034,59.3168784,12.1,0,0,325,2017-02-03,750000,880000,1070.90516329499
Västgötagatan 21,Katarina,18.0721217,59.3116534,122,4.5,0,4407,2017-02-03,10500000,13100000,1071.88741847302
Ölandsgatan 49A,Katarina,18.07745576,59.30886233,87,3,1,3562,2017-02-03,6250000,6800000,1072.15333494651
Blanchegatan 18,Östermalm,18.0982697,59.3435084,25,1,7,1774,2017-02-03,2750000,2855000,1074.01481996742
Fagningsgatan 6,Norra Djurgårdsstaden,18.08719776,59.35388926,75,3,0,4036,2017-02-03,4900000,5100000,1073.54553287076
Jakob Westinsgatan 1A,Kungsholmen,18.0443512,59.3269707,181,6,4,7871,2017-02-03,16250000,18500000,1070.51669494291
Nockeby Backe 4,Bromma,17.91675635,59.33035154,117,5,1,6154,2017-02-03,5950000,5875000,1063.00745270203
Norr Mälarstrand 82,Kungsholmen,18.02763175,59.3293615,37,2,5,1968,2017-02-03,3500000,4130000,1069.56788108463
Heleneborgsgatan 25C,Södermalm,18.0334301,59.31869507,69,3,2,3232,2017-02-03,5495000,5660000,1069.71954116806
Johan Skyttes väg 390,Älvsjö,17.97775078,59.2794342,61,2,1,3456,2017-02-03,3275000,3520000,1065.71089442701
Kungsbro Strand 17,Kungsholmen,18.05135226,59.33029826,62,3,3,4155,2017-02-03,5250000,5980000,1070.99211358213
Swedenborgsgatan 28,Södermalm,18.06505312,59.31333566,115,6,6,5454,2017-02-03,7250000,9150000,1071.49855942229
Surtsögatan 3,Kista Gård,17.93791914,59.40837086,72,3,1,3932,2017-02-03,2795000,2810000,1065.66255272581
Finn Malmgrens väg 37,Hammarbyhöjden,18.105762,59.2955842,53,2,3,3782,2017-02-03,2725000,3325000,1073.59173517616
Hållövägen 18,Enskededalen,18.09240952,59.29016591,46,2,4,2683,2017-02-03,2795000,3390000,1072.70196215246
Runda vägen 28A,Bromma Alvik,17.9807394,59.3298931,50,2,3,2849,2017-02-03,3150000,3625000,1066.79534646096
Bjurholmsplan 26,Södermalm-Katarina,18.08015706,59.30911318,100,4,5,3072,2017-02-03,8990000,8800000,1072.31808138372
Värmlandsvägen 333,Farsta,18.0811776,59.244593,74,3,0,5194,2017-02-03,2995000,3800000,1071.21200787272
Katarina Bangata 59C,Södermalm,18.0879834,59.3095238,26,1,1,1663,2017-02-03,2595000,3000000,1072.7896819563
Tantogatan 31,Södermalm,18.049258,59.3110094,85,3,7,4265,2017-02-03,5950000,6800000,1070.51971090103
Frimärksvägen 5,Svedmyra,18.06514,59.27332,33,1,2,2146,2017-02-03,1950000,2450000,1070.7808240648
Östgötagatan 75,Södermalm,18.0791757,59.30952485,64,2,2,2405,2017-02-03,4795000,5680000,1072.26732044667
Rorgängargatan 11,Hammarby Sjöstad,18.1093546,59.30657324,97.5,4,2,5541,2017-02-03,6495000,6495000,1074.00376491403
Lollandsgatan 21,Kista,17.94604603,59.39871065,99.5,4,0,4832,2017-02-03,3195000,3730000,1065.97199544755
Kronobergsgatan 25A,Kungsholmen,18.03344822,59.33367535,58,2,1,3090,2017-02-03,3995000,4650000,1069.99076212652
Ivar Vidfamnes gata 10,Hägersten-Liljeholmen,17.9874301,59.3076006,56,2.5,3,2845,2017-02-03,2995000,3800000,1066.79132019122
Bondegatan 51,Södermalm,18.08903756,59.31400708,70,3,3,3941,2017-02-03,5150000,5350000,1072.93330190423
Vibyholmsvägen 21,Enskede-Årsta-Vantör,18.0316899,59.2798061,56.5,2,1,3022,2017-02-03,1995000,2670000,1068.91508092733
Lammholmsbacken 224,Skärholmen,17.88708329,59.26978432,76,3,2,3400,2017-02-03,1775000,2210000,1060.16356871218
Rehnsgatan 17,Vasastan,18.0590064,59.3425218,35,1,3,1020,2017-02-03,2950000,3720000,1071.66698097834
Mössebergsvägen 16,Bromma,17.98351407,59.33639598,56,2,3,3551,2017-02-03,3395555,3500000,1067.07691196942
Stagneliusvägen 28,Kungsholmen,18.01021194,59.32803424,34.5,2,0,2186,2017-02-03,2495000,2900000,1068.51047064598
Fatburs Brunnsgata 16,Södermalm,18.06404831,59.31328124,66,2,4,3659,2017-02-03,4495000,5675000,1071.43797774398
Blecktornsgränd 7,Södermalm,18.06273735,59.32000296,73,3,3,4094,2017-02-03,6570000,7100000,1071.4816330677
Tegelbruksvägen 7,Midsommarkransen,18.01353715,59.30279646,60,2,3,3047,2017-02-03,2995000,4020000,1068.2531271311
Johanneshovsvägen 116,Årsta,18.0573548,59.2924569,85,3,1,4969,2017-02-03,4695000,5000000,1070.66493120701
Babordsgatan 11,Hammarby Sjöstad,18.09960613,59.30450608,85,3,2,4828,2017-02-03,5195000,5900000,1073.38820178219
Tegelbruksvägen 40,Midsommarkransen,18.0091853,59.30202604,58,2,1,3346,2017-02-03,4195000,4500000,1067.98117561979
Fyrskeppsvägen 30,Kärrtorp,18.10190492,59.28806803,76,3.5,2,4894,2017-02-03,3195000,3570000,1073.22697036955
Stamgatan 78,Gamla Östberga,18.04024816,59.28509869,69.5,3,1,4403,2017-02-03,2195000,2920000,1069.51789255769
Follingbogatan 16,Bromma,17.90378809,59.35929813,67,3,3,3019,2017-02-03,3795000,3600000,1062.75629489065
Maltesholmsvägen 153,Hässelby Strand,17.83338547,59.35992695,72,3,2,5206,2017-02-03,1995000,2360000,1058.58845877039
Fjugestagränd 9,Hagsätra-Ormkärr,18.00736651,59.26282884,43,2,3,2140,2017-02-03,1875000,1890000,1067.16747934128
Messeniusgatan 6,Kungsholmen,17.99982,59.33059,50,2,4,3320,2017-02-03,3795000,3795000,1067.9399404938
Frejgatan 6,Östermalm,18.06095067,59.3484551,89,4,1,4253,2017-02-03,7950000,9050000,1071.88951990181
Erik Dahlbergsgatan 41,Gärdet,18.09253171,59.34429513,37,1,4,2047,2017-02-03,3195000,3350000,1073.68854144712
Arvikagatan 88,Farsta,18.1033564,59.2402652,83,4,0,6153,2017-02-03,2990000,3310000,1072.44763414612
Drottningholmsvägen 72,Kungsholmen,18.01697731,59.33184871,38,2,2,1974,2017-02-03,2795000,3600000,1068.98057196842
Valhallavägen 63,Östermalm,18.06861123,59.34674219,169,6,4,7056,2017-02-02,12900000,12500000,1072.31321239815
Körsbärsvägen 6,Östermalm,18.06521,59.34898,54,3,4,3620,2017-02-02,4300000,4300000,1072.1517869858
Vänskapsvägen 36,Stora Essingen,17.9863734,59.3215059,26,1,3,1787,2017-02-02,1995000,2525000,1066.9787557677
David Bagares gata 26C,Norrmalm,18.06541003,59.33739087,37,2,3,1384,2017-02-02,4300000,5425000,1071.95429617693
Sveavägen 139,Vasastan,18.05011819,59.3492347,73,3,2,3723,2017-02-02,5250000,5700000,1071.26070082105
Sigrid Undsets gata 30,Bromma,17.8862994,59.3476112,85,4,3,4266,2017-02-02,3490000,4950000,1061.50914259799
Lindhagensgatan 141,Kungsholmen-Hornsbergs Strand,18.00495661,59.33905805,49,2,7,3568,2017-02-02,3950000,4200000,1068.39716546852
Rålambsvägen 69,Kungsholmen,17.99853528,59.33127411,37,2,1,2537,2017-02-02,2595000,3210000,1067.87603027619
Ivar Vidfamnes gata 3,Örnsberg,17.9878955,59.3072259,54,2,3,2936,2017-02-02,2795000,3350000,1066.81218188409
Tranebergsvägen 58,Bromma Traneberg,17.98005616,59.33488748,54,2,3,2801,2017-02-02,3195000,3650000,1066.84460913768
Cardellgatan 4,Östermalm,18.07596158,59.33872373,28.5,1,3,2367,2017-02-02,3050000,3200000,1072.60449034971
Åkerbladsgatan 6,Hammarbyhöjden,18.0907567,59.2982662,43,2,1,3095,2017-02-02,2295000,2850000,1072.75050655603
Furusundsgatan 13,Östermalm,18.09856,59.34693,81,3,5,2994,2017-02-02,6950000,8075000,1074.0939734208
Kungstensgatan 44,Vasastan,18.05249309,59.34026429,47,2,2,1070,2017-02-02,3895000,4550000,1071.239711054
Artillerigatan 85,Gärdet,18.08757991,59.34228948,60,3,2,2551,2017-02-02,5495000,5950000,1073.35840301185
Sankt Eriksgatan 100,Vasastan,18.03929124,59.34341315,64,2.5,2,3223,2017-02-02,5295000,5550000,1070.5131129885
Tjärhovsgatan 10,Södermalm,18.0754602,59.31497858,29.2,1,3,1324,2017-02-02,2295000,3100000,1072.14553458664
Nybohovsbacken 97,Hägersten-Liljeholmen,18.01301735,59.30768705,59,2,10,1950,2017-02-02,2995000,3550000,1068.31039582002
Vulcanusgatan 8,Atlas,18.03762187,59.33861698,44,2,2.5,1551,2017-02-02,3695000,4320000,1070.327535374
Tomtebogatan 44,Vasastan,18.02772564,59.34237168,57,2,5,2841,2017-02-02,4550000,5500000,1069.80799547395
Vanadisvägen 7,Vasastan,18.0503711,59.3474845,65,2,0,2289,2017-02-02,4900000,5660000,1071.2441190765
Rådmansgatan 70B,Vasastan,18.05403471,59.33931772,35,1.5,4,2111,2017-02-02,3650000,4540000,1071.3141017846
Vanadisvägen 7,Vasastan,18.0503711,59.3474845,49,2,1,1722,2017-02-02,3695000,4425000,1071.2441190765
Drevergatan 3,Norra Djurgården,18.09178976,59.35967273,54.5,2,1,2792,2017-02-02,4400000,4300000,1073.92271925357
Tjurbergsgatan 34,Södermalm,18.07226112,59.31062076,26,1,0.5,1482,2017-02-02,2195000,2850000,1071.87702556401
Telefonvägen 37,Hägersten,18.00211947,59.29919104,98,4,0,5371,2017-02-02,4595000,4595000,1067.51112157643
Erik Dahlbergsgatan 43,Gärdet,18.0927069,59.3445784,59,2,5,3264,2017-02-02,4595000,4650000,1073.70406309527
Atterbomsvägen 28,Kungsholmen,18.01012,59.32699,58,2.5,2,3040,2017-02-01,4850000,4850000,1068.4862091388
Olshammarsgatan 77,Bandhagen,18.0103898,59.25936617,27.5,1,3,1916,2017-02-01,1495000,1950000,1067.28428402263
Bergsundsgatan 4,Södermalm,18.02824531,59.3180365,48,2,4,2239,2017-02-01,3650000,4900000,1069.40011332953
Strålgatan 47,Essingeöarna,18.00381303,59.32450396,41,2,1,3448,2017-02-01,2650000,2800000,1068.06727739333
Ålgrytevägen 31,Bredäng,17.94132861,59.29850485,49,2,4,2978,2017-02-01,2795000,2795000,1063.89396159553
Katarina Bangata 61,Katarina,18.08758817,59.30926965,41,1.5,4,2524,2017-02-01,3100000,3650000,1072.76164409268
Heleneborgsgatan 3,Södermalm,18.03893,59.31924,57,2,4,2663,2017-02-01,4750000,5475000,1070.0556180132
Pastellvägen 11,Skärmarbrink,18.08725246,59.29239203,50,2,7,2867,2017-02-01,2695000,3270000,1072.4364636039
Pastellvägen 10,Skarpnäcks stadsdelsområde,18.08659935,59.29267883,54,2,1,2968,2017-02-01,2495000,3110000,1072.40292638644
Vinggatan 20,Skarpnäck,18.12410179,59.26990306,77,3,3,4680,2017-02-01,2395000,3140000,1074.21375614287
Täckhammarsvägen 29,Slott,18.0335042,59.281144,57,2,2,3204,2017-02-01,2250000,2650000,1069.0467593048
Sankt Eriksgatan 43,Kungsholmen,18.0320776,59.3343063,114,3,5,3159,2017-02-01,9900000,10240000,1069.92081554377
Imatragatan 72,Akalla,17.90791317,59.41417331,76.5,3,0,4610,2017-02-01,2295000,2390000,1063.98385670281
Lugnets Allé 43,Hammarby Sjöstad,18.104316,59.3035801,80,3,3,3933,2017-02-01,5295000,5600000,1073.65075406171
Paternostervägen 36,Globen,18.09947498,59.29134376,59,2,3,2482,2017-02-01,2650000,3150000,1073.1421929147
Blåsutvägen 27,Blåsut,18.09051275,59.29198626,64,2,3,3664,2017-02-01,3195000,3650000,1072.62243340935
Broddgränd 12,Västertorp,17.9682939,59.2900758,58,2,3,2979,2017-02-01,2395000,2900000,1065.34150732768
Östersundsgatan 7,Vällingby,17.88391049,59.35448603,40,1,13,2167,2017-02-01,1850000,2200000,1061.49031534048
Grafikvägen 1,Gullmarsplan,18.0795723,59.2976273,42,1,1,2146,2017-02-01,2595000,2900000,1072.0757399888
Malmövägen 8,Hammarbyhöjden,18.10801148,59.29426538,56,2,1,2652,2017-02-01,2995000,3525000,1073.70123819921
Skagafjordsgatan 5,Kista Gård,17.93856,59.40814,73.5,3,6,3694,2017-02-01,2795000,3010000,1065.6964838784
Fyrspannsgatan 172,Hässelby Strand,17.8328274,59.36066369,51.5,2.5,6,2627,2017-02-01,2495000,2520000,1058.56846993322
Krikongränd 2,Hässelby Strand,17.83803912,59.36315559,67.5,3,6,4041,2017-02-01,2295000,2500000,1058.92229170107
Värmlandsvägen 375,Farsta,18.08278799,59.24432553,55,3,0,4361,2017-02-01,2495000,2700000,1071.30257816953
Nynäsvägen 342A,Gamla Enskede,18.09006425,59.28267284,70,3,3,4708,2017-02-01,3495000,3800000,1072.42736058733
Grafikvägen 30,Gullmarsplan,18.0762655,59.2971614,68,3,2,3881,2017-02-01,3500000,4010000,1071.87123286275
Ivar Vidfamnes gata 12,Aspudden,17.9871974,59.3076722,67,3,1,3572,2017-02-01,4095000,5110000,1066.77880719589
Nipfjällsvägen 10,Bromma Traneberg,17.97605753,59.33923018,62,2,1,2647,2017-02-01,2995000,3450000,1066.68541550159
Siljansvägen 21,Årsta,18.04811051,59.29637794,57,3,3,3964,2017-02-01,2750000,3210000,1070.18758190385
Ekfatsgatan 6,Liljeholmen-Liljeholmskajen,18.0347271,59.30596542,83,3,3,4456,2017-02-01,4995000,5700000,1069.56690175174
Atterbomsvägen 58,Fredhäll,18.0024612,59.3293149,39,1.5,4,1891,2017-02-01,2695000,3540000,1068.07368950983
Svartensgatan 5A,Södermalm-Mosebacke,18.07309985,59.31754632,73,2,2,3572,2017-02-01,6100000,7750000,1072.05193749836
Dagsverksvägen 237,Spånga,17.9049303,59.3777689,71,3,4,3747,2017-02-01,2195000,2450000,1063.15481352401
Solberga Hagväg 14,Älvsjö,18.0091553,59.2805004,94,4,3,4378,2017-02-01,3495000,3800000,1067.59173796531
Essingetorget 44,Stora Essingen,17.98802856,59.32049158,28,1,0.5,1719,2017-02-01,1995000,2550000,1067.05869673428
Ibsengatan 47,Bromma,17.88022045,59.34963318,54,2,2,2762,2017-02-01,2295000,2295000,1061.18452488503
Svandammsvägen 3,Midsommarkransen,18.0158422,59.30178755,35.5,1,2,2251,2017-02-01,2195000,2740000,1068.37164667872
Stagneliusvägen 28,Kungsholmen,18.01021194,59.32803424,47.5,2,3,3304,2017-02-01,3450000,3875000,1068.51047064598
Dalgränd 66,Enskededalen,18.09706815,59.28765933,64,3,1,3831,2017-02-01,2795000,3150000,1072.93281134899
Smedsbacksgatan 11,Östermalm,18.097862,59.348761,40,2,0,2395,2017-02-01,2845000,3450000,1074.08568644898
Upplandsgatan 62,Vasastan,18.04705135,59.3443187,57,2,0,2330,2017-02-01,4750000,5825000,1070.98996690967
Karlsviksgatan 2,Kungsholmen,18.02802801,59.32922186,54,2,4,2241,2017-02-01,4150000,4675000,1069.58887350358
Verkstadsgatan 10,Södermalm,18.0303809,59.3176445,30,1,1,866,2017-02-01,2650000,3200000,1069.51972442579
Ulriksborgsgatan 16,Kungsholmen,18.01792038,59.33408877,77.5,3,5,3211,2017-02-01,4995000,5900000,1069.07688727771
Skeppargatan 77,Gärdet,18.08971255,59.3428942,42,2,3,2208,2017-02-01,3495000,4240000,1073.49589796306
Love Almqvists väg 4A,Kungsholmen,18.00230026,59.33455745,44,2,4,3394,2017-02-01,2850000,4050000,1068.15851900912
Mössebergsvägen 18,Bromma,17.98331022,59.33649447,55.7,2,3,3750,2017-02-01,2990000,3550000,1067.06658742132
Klockhammarsgränd 4,Bandhagen,18.0221,59.2634,37.5,2,2,3050,2017-02-01,1795000,2030000,1068.05092114
Dalslandsgatan 2,Södermalm-Katarina,18.07378435,59.30887349,65,2,7,2799,2017-02-01,3950000,4600000,1071.93578949969
